id,ics_table_id,funder
8861,4683,Leverhulme Trust
8862,4683,Darwin Initiative
8863,4683,Esmée Fairbairn Foundation
8864,4683,John Ellerman Foundation
8865,4683,"Department for Environment, Food and Rural Affairs [GBR]"
8866,4684,Leverhulme Trust
8867,4684,Economic and Social Research Council [GBR]
8868,4685,Engineering and Physical Sciences Research Council [GBR]
8869,4685,Australian Research Council
8870,4686,Engineering and Physical Sciences Research Council [GBR]
8871,4686,Scottish Enterprise
8872,4687,Biotechnology and Biological Sciences Research Council [GBR]
8873,4688,National Institutes of Health [USA]
8874,4689,Haygain
8875,4689,Waltham Centre for Pet Nutrition
8876,4689,Fred and Marjory Sainsbury Trust
8877,4689,Conventions Industrielles de Formation Par La Recherche
8878,4690,Natural Environment Research Council [GBR]
8879,4690,UK Research and Innovation [GBR]
8880,4690,Biotechnology and Biological Sciences Research Council [GBR]
8881,4690,Medical Research Council [GBR]
8882,4692,DePuy International
8883,4693,Carnegie Trust
8884,4693,European Research Council [EU]
8885,4693,Arts and Humanities Research Council [GBR]
8886,4693,Economic and Social Research Council [GBR]
8887,4694,British Academy [GBR]
8888,4694,Abdul Latif Jameel Poverty Action Lab
8889,4695,Natural Environment Research Council [GBR]
8890,4695,European Commission [EU]
8891,4695,"Department for Environment, Food and Rural Affairs [GBR]"
8892,4696,European Commission [EU]
8893,4696,Natural Environment Research Council [GBR]
8894,4697,Rockefellar Foundation
8895,4701,Medical Research Council [GBR]
8896,4701,Biotechnology and Biological Sciences Research Council [GBR]
8897,4701,European Commission [EU]
8898,4703,Big Lottery Fund
8899,4703,European Union [EU]
8900,4703,Youth Justice Board
8901,4703,Manchester City Council
8902,4704,Big Lottery Fund
8903,4704,Alcohol Research UK
8904,4706,Economic and Social Research Council [GBR]
8905,4707,Arts and Humanities Research Council [GBR]
8906,4707,British Academy [GBR]
8907,4707,Leverhulme Trust
8908,4710,Humanities in the European Research Area
8909,4710,Economic and Social Research Council [GBR]
8910,4710,Arts and Humanities Research Council [GBR]
8911,4713,Social Sciences and Humanities Research Council [CAN]
8912,4713,Arts and Humanities Research Council [GBR]
8913,4714,Public Health England
8914,4714,Merck Sharp & Dohme
8915,4715,Arts and Humanities Research Council [GBR]
8916,4716,Arts and Humanities Research Council [GBR]
8917,4717,Economic and Social Research Council [GBR]
8918,4717,Leverhulme Trust
8919,4717,British Academy [GBR]
8920,4718,Welsh Government
8921,4719,Joseph Rowntree Foundation
8922,4719,Nuffield Foundation
8923,4720,National Institute for Health and Care Research [GBR]
8924,4721,Arts and Humanities Research Council [GBR]
8925,4722,Natural Environment Research Council [GBR]
8926,4724,Royal Society [GBR]
8927,4725,Wellcome Trust
8928,4725,Medical Research Council [GBR]
8929,4726,British Academy [GBR]
8930,4726,European Commission [EU]
8931,4726,Leverhulme Trust
8932,4727,European Research Council [EU]
8933,4727,Arts and Humanities Research Council [GBR]
8934,4728,Innovate UK [GBR]
8935,4728,Welsh Government
8936,4729,World Wide Fund for Nature
8937,4731,Arts and Humanities Research Council [GBR]
8938,4732,Academy of Marketing
8939,4734,Natural Environment Research Council [GBR]
8940,4734,British Ecological Society
8941,4735,Biotechnology and Biological Sciences Research Council [GBR]
8942,4735,Natural Environment Research Council [GBR]
8943,4735,Natural England
8944,4735,Economic and Social Research Council [GBR]
8945,4737,Chatered Institute of Management Accountants
8946,4738,British Academy [GBR]
8947,4738,Economic and Social Research Council [GBR]
8948,4739,Economic and Social Research Council [GBR]
8949,4739,Department for Education and Skills [GBR]
8950,4739,Gatsby Foundation
8951,4739,Nuffield Foundation
8952,4740,EU Culture Programme
8953,4740,European Commission [EU]
8954,4741,Economic and Social Research Council [GBR]
8955,4741,European Union [EU]
8956,4743,Arts and Humanities Research Council [GBR]
8957,4743,Leverhulme Trust
8958,4744,Highland and Islands Enterprise
8959,4744,Sixth Framework Programme [EU]
8960,4745,Arts and Humanities Research Council [GBR]
8961,4747,British Academy [GBR]
8962,4747,Leverhulme Trust
8963,4748,Ministry of Education [ESP]
8964,4749,Economic and Social Research Council [GBR]
8965,4750,Millenium Challenge Corporation
8966,4750,Augean
8967,4750,Tate & Lyle
8968,4750,Interreg
8969,4752,British Academy [GBR]
8970,4752,Leverhulme Trust
8971,4753,European Commission [EU]
8972,4753,Getty Foundation
8973,4753,Arts and Humanities Research Council [GBR]
8974,4753,National Trust
8975,4753,VISTA AR
8976,4753,UK Research and Innovation [GBR]
8977,4754,British Library
8978,4754,Economic and Social Research Council [GBR]
8979,4754,Omohundro Institute of Early America History and Culture
8980,4754,Social Sciences and Humanities Research Council [CAN]
8981,4754,University of Chicago
8982,4757,Welsh Government
8983,4760,Ministry of Justice [GBR]
8984,4760,Nuffield Foundation
8985,4762,Arts and Humanities Research Council [GBR]
8986,4763,British Academy [GBR]
8987,4765,UK Research and Innovation [GBR]
8988,4765,European Research Council [EU]
8989,4765,National Geographic Society
8990,4765,Leverhulme Trust
8991,4765,Arts and Humanities Research Council [GBR]
8992,4765,State of São Paulo Research Foundation
8993,4765,Wenner-Gren Foundation
8994,4766,Arts and Humanities Research Council [GBR]
8995,4766,British Library
8996,4766,European Research Council [EU]
8997,4766,Economic and Social Research Council [GBR]
8998,4766,Social Sciences and Humanities Research Council [CAN]
8999,4766,Leverhulme Trust
9000,4771,Arts and Humanities Research Council [GBR]
9001,4771,Economic and Social Research Council [GBR]
9002,4771,European Observation Network for Territorial Development and Cohesion (ESPON)
9003,4773,British Academy [GBR]
9004,4773,Arts and Humanities Research Council [GBR]
9005,4775,Economic and Social Research Council [GBR]
9006,4775,National Housing and Planning Advice Unit Period
9007,4775,Gloucestershire County and Districts Councils
9008,4775,Joseph Rowntree Foundation
9009,4775,Crisis
9010,4775,Crisis and National Housing Federation
9011,4776,Cancer Research UK [GBR]
9012,4776,European Research Council [EU]
9013,4777,Wellcome Trust
9014,4777,Diabetes UK
9015,4777,Novo Nordisk
9016,4777,Diabetes Research and Wellness Foundation
9017,4777,Naomi Berrie Foundation
9018,4778,Engineering and Physical Sciences Research Council [GBR]
9019,4778,Innovate UK [GBR]
9020,4779,Biotechnology and Biological Sciences Research Council [GBR]
9021,4779,Wellcome Trust
9022,4779,European Commission [EU]
9023,4780,European Commission [EU]
9024,4781,National Institutes of Health [USA]
9025,4781,Food Standards Agency [GBR]
9026,4781,Medical Research Council [GBR]
9027,4782,National Institutes of Health [USA]
9028,4782,Food Standards Agency [GBR]
9029,4782,Medical Research Council [GBR]
9030,4783,National Lottery Heritage Fund
9031,4785,Engineering and Physical Sciences Research Council [GBR]
9032,4785,GlaxoSmithKline
9033,4785,University College London
9034,4786,Natural Environment Research Council [GBR]
9035,4786,Engineering and Physical Sciences Research Council [GBR]
9036,4790,Engineering and Physical Sciences Research Council [GBR]
9037,4791,Carnegie Trust
9038,4792,Paul Mellon Centre
9039,4793,Engineering and Physical Sciences Research Council [GBR]
9040,4794,Engineering and Physical Sciences Research Council [GBR]
9041,4795,QinetiQ
9042,4795,European Commission [EU]
9043,4795,Engineering and Physical Sciences Research Council [GBR]
9044,4795,Higher Education Funding Council for Wales
9045,4795,DATASAT Europe
9046,4796,Innovate UK [GBR]
9047,4799,Engineering and Physical Sciences Research Council [GBR]
9048,4801,Leverhulme Trust
9049,4801,British Academy [GBR]
9050,4802,British Academy [GBR]
9051,4802,Harry Ransom Center
9052,4802,Loeb Classical Library
9053,4803,Engineering and Physical Sciences Research Council [GBR]
9054,4803,European Research Council [EU]
9055,4804,Newcastle Healthcare Charity
9056,4804,Verastem
9057,4804,JGW Patterson Foundation
9058,4804,National Health Service [GBR]
9059,4804,BioMarin
9060,4804,Pfizer
9061,4804,Cancer Research UK [GBR]
9062,4804,Worldwide Cancer Research
9063,4804,National Health Service [NHS]
9064,4807,Arts and Humanities Research Council [GBR]
9065,4809,European Union [EU]
9066,4811,Arts and Humanities Research Council [GBR]
9067,4811,Economic and Social Research Council [GBR]
9068,4811,"National Endowment for Science, Technology and the Arts [GBR]"
9069,4811,Research England
9070,4812,Oak Foundation
9071,4813,Biotechnology and Biological Sciences Research Council [GBR]
9072,4813,Natural Environment Research Council [GBR]
9073,4815,Economic and Social Research Council [GBR]
9074,4817,BAE Systems
9075,4818,Trading Standards
9076,4818,Burdett Trust for Nursing
9077,4818,Royal Mail
9078,4818,Age UK
9079,4819,National Lottery Heritage Fund
9080,4819,Children's Commissioner for England
9081,4819,University of Bedfordshire
9082,4819,The Esmée Fairbairn Foundation
9083,4819,The Samworth Foundation
9084,4819,Oak Foundation
9085,4819,Trust for London
9086,4819,Esmée Fairbairn Foundation
9087,4820,Leverhulme Trust
9088,4821,Economic and Social Research Council [GBR]
9089,4821,Arts and Humanities Research Council [GBR]
9090,4821,Leverhulme Trust
9091,4822,Scottish Government
9092,4823,Healthcare Medical Trust
9093,4823,Department of Health and Social Care [GBR]
9094,4823,National Institute for Health and Care Research [GBR]
9095,4824,Department of Trade and Industry [GBR]
9096,4824,Engineering and Physical Sciences Research Council [GBR]
9097,4824,Innovate UK [GBR]
9098,4824,Ordnance Survey
9099,4824,Symology
9100,4824,Yorkshire Water
9101,4825,Royal Society [GBR]
9102,4825,Heart Research UK
9103,4825,The Mercia Fund
9104,4825,European Commission [EU]
9105,4825,Innovate UK [GBR]
9106,4825,"National Centre for the Replacement, Refinement and Reduction of animals in Research"
9107,4825,UK Research and Innovation [GBR]
9108,4825,European Institute of Innovation and Technology
9109,4826,Knowledge Transfer Partnership
9110,4826,Martec
9111,4827,Northumbria Safer Roads Initiative
9112,4827,Gateshead Council
9113,4827,Engineering and Physical Sciences Research Council [GBR]
9114,4828,Chief Scientist Office [GBR]
9115,4828,National Health Service [GBR]
9116,4828,Medical Research Council [GBR]
9117,4828,The Health Foundation
9118,4829,Nuclear Decommissioning Authority
9119,4829,REACT Engineering
9120,4829,UK Research and Innovation [GBR]
9121,4830,European Union [EU]
9122,4830,British Academy [GBR]
9123,4830,University of Bristol
9124,4830,Economic and Social Research Council [GBR]
9125,4831,National Institute for Health and Care Research [GBR]
9126,4832,European Commission [EU]
9127,4834,Engineering and Physical Sciences Research Council [GBR]
9128,4835,Engineering and Physical Sciences Research Council [GBR]
9129,4836,Particle Physics and Astronomy Research Council [GBR]
9130,4836,Science and Technology Facilities Council [GBR]
9131,4836,European Commission [EU]
9132,4837,Scottish Government
9133,4837,Engineering and Physical Sciences Research Council [GBR]
9134,4837,Royal Society [GBR]
9135,4838,Arts and Humanities Research Council [GBR]
9136,4838,Arcadia Fund
9137,4838,Leverhulme Trust
9138,4839,National Institute for Health and Care Research [GBR]
9139,4839,National Health Service [GBR]
9140,4842,Psychiatry Research Trust
9141,4842,National Institute for Health and Care Research [GBR]
9142,4842,The Health Foundation
9143,4843,Medical Research Council [GBR]
9144,4843,UNAIDS
9145,4843,Bill and Melinda Gates Foundation
9146,4843,World Health Organization
9147,4844,Engineering and Physical Sciences Research Council [GBR]
9148,4844,Community Transport Association
9149,4844,Higher Education Innovation Fund
9150,4845,National Institute for Health and Care Research [GBR]
9151,4845,Kidney Research UK
9152,4846,Dunhill Medical Trust
9153,4846,Abbott Point of Care
9154,4846,Laerdal Foundation
9155,4846,Healthcare Improvement Scotland
9156,4848,Department of Health and Social Care [GBR]
9157,4848,National Institutes of Health [USA]
9158,4851,UK Government
9159,4852,Arts and Humanities Research Council [GBR]
9160,4853,National Institute for Health and Care Research [GBR]
9161,4854,National Institute for Health and Care Research [GBR]
9162,4855,Engineering and Physical Sciences Research Council [GBR]
9163,4855,Ningbo Natural Science Foundation
9164,4855,Natural Science Foundation of China
9165,4855,National Social Science Foundation of China
9166,4856,Department of Health and Social Care [GBR]
9167,4856,National Health Service [GBR]
9168,4856,National Institute for Health and Care Research [GBR]
9169,4856,Economic and Social Research Council [GBR]
9170,4856,Australian Research Council
9171,4858,SCG Innovation Fund
9172,4858,Engineering and Physical Sciences Research Council [GBR]
9173,4859,Engineering and Physical Sciences Research Council [GBR]
9174,4859,First Rail Holdings
9175,4860,Erasmus [EU]
9176,4863,Berendel Foundation
9177,4867,The Crown Estate
9178,4867,Orkney Islands Council
9179,4867,European Commission [EU]
9180,4867,Marine Scotland via Orkney Sustainable Fisheries Ltd and Orkney Fisheries Association
9181,4868,Wellcome Trust
9182,4869,Natural Environment Research Council [GBR]
9183,4870,Arts and Humanities Research Council [GBR]
9184,4871,John Templeton Foundation
9185,4871,The Blankemeyer Foundation
9186,4872,Arts and Humanities Research Council [GBR]
9187,4873,Scottish Government
9188,4873,Scottish Arts Council
9189,4873,British Academy [GBR]
9190,4873,British Educational Research Association
9191,4875,Economic and Social Research Council [GBR]
9192,4876,European Union [EU]
9193,4876,Rolls-Royce
9194,4878,ITF Sefarers Trust
9195,4879,Natural Environment Research Council [GBR]
9196,4879,Natural England
9197,4879,"Department for Business, Energy and Industrial Strategy [GBR]"
9198,4879,NatureScot
9199,4879,Northern Ireland Environment Agency
9200,4879,"Department of Agriculture, Environment and Rural Affairs (DAERA)"
9201,4879,Scottish Government
9202,4879,Esmée Fairbairn Foundation
9203,4880,Shakespeare Birthplace Trust
9204,4880,Channel 4
9205,4881,Engineering and Physical Sciences Research Council [GBR]
9206,4881,Innovate UK [GBR]
9207,4883,Oak Foundation
9208,4883,British Academy [GBR]
9209,4885,Economic and Social Research Council [GBR]
9210,4886,Antipode Foundation ltd
9211,4886,European Union [EU]
9212,4886,University of Leicester
9213,4886,Economic and Social Research Council [GBR]
9214,4888,European Commission [EU]
9215,4888,Engineering and Physical Sciences Research Council [GBR]
9216,4888,Defense Advanced Research Projects Agency
9217,4890,Chief Scientist Office [GBR]
9218,4890,Wellcome Trust
9219,4890,Economic and Social Research Council [GBR]
9220,4891,Economic and Social Research Council [GBR]
9221,4892,Arts and Humanities Research Council [GBR]
9222,4894,Rothamsted Research
9223,4898,British Academy [GBR]
9224,4899,Arts and Humanities Research Council [GBR]
9225,4899,British Academy [GBR]
9226,4899,Royal Academy of Engineering [GBR]
9227,4899,Royal Society [GBR]
9228,4900,Economic and Social Research Council [GBR]
9229,4900,Arts and Humanities Research Council [GBR]
9230,4900,Carnegie Trust
9231,4901,European Union [EU]
9232,4903,Engineering and Physical Sciences Research Council [GBR]
9233,4904,Chief Scientist Office [GBR]
9234,4904,National Institute for Health and Care Research [GBR]
9235,4905,Road Safety Trust
9236,4907,Macmillan Cancer Support
9237,4907,National Institute for Health and Care Research [GBR]
9238,4907,Prostate Cancer UK
9239,4907,Yorkshire Cancer Research
9240,4909,Engineering and Physical Sciences Research Council [GBR]
9241,4909,Innovate UK [GBR]
9242,4909,Royal Academy of Engineering [GBR]
9243,4913,Dyson
9244,4913,Engineering and Physical Sciences Research Council [GBR]
9245,4914,Office of the Deputy Prime Minister
9246,4914,One North East
9247,4914,Office for National Statistics [GBR]
9248,4914,Greater London Authority
9249,4914,Centre for Cities
9250,4914,National Housing and Planning Advisory Unit
9251,4914,Eurostat
9252,4914,Joseph Rowntree Foundation
9253,4914,West Yorkshire Combined Authority
9254,4915,Wellcome Trust
9255,4915,European Commission [EU]
9256,4915,Office for National Statistics [GBR]
9257,4916,Historic Scotland
9258,4919,Imperial College Healthcare Charity
9259,4919,NIHR Imperial Biomedical Research Centre
9260,4919,Tommy's
9261,4920,European Commission [EU]
9262,4922,South Wales Police
9263,4922,Mac AIDS Fund
9264,4922,Big Lottery Fund
9265,4922,Welsh Government
9266,4926,Australian Research Council
9267,4928,European Union [EU]
9268,4929,Financial Conduct Authority
9269,4929,Economic and Social Research Council [GBR]
9270,4931,Economic and Social Research Council [GBR]
9271,4933,Engineering and Physical Sciences Research Council [GBR]
9272,4933,Arts and Humanities Research Council [GBR]
9273,4933,UK Research and Innovation [GBR]
9274,4934,National Health Service [GBR]
9275,4934,Wellcome Trust
9276,4935,Economic and Social Research Council [GBR]
9277,4935,British Academy [GBR]
9278,4936,Arts and Humanities Research Council [GBR]
9279,4937,Preston City Council
9280,4937,Arts Council England [GBR]
9281,4938,Institute of Coaching
9282,4939,European Commission [EU]
9283,4940,University of Nottingham
9284,4941,Economic and Social Research Council [GBR]
9285,4943,Economic and Social Research Council [GBR]
9286,4944,National Lottery Heritage Fund
9287,4946,Economic and Social Research Council [GBR]
9288,4947,Economic and Social Research Council [GBR]
9289,4948,British Academy [GBR]
9290,4950,Economic and Social Research Council [GBR]
9291,4951,Irish Government
9292,4951,University of Wales Trinity Saint David
9293,4951,Welsh Government
9294,4951,Economic and Social Research Council [GBR]
9295,4952,Engineering and Physical Sciences Research Council [GBR]
9296,4952,Crown Estate Scotland
9297,4954,European Union [EU]
9298,4954,Engineering and Physical Sciences Research Council [GBR]
9299,4954,British Academy [GBR]
9300,4955,Economic and Social Research Council [GBR]
9301,4955,European Commission [EU]
9302,4956,Economic and Social Research Council [GBR]
9303,4957,Economic and Social Research Council [GBR]
9304,4959,European Financial Reporting Advisory Group
9305,4959,Institute of Chartered Accountants of Scotland
9306,4959,Scottish Accountancy Trust for Education and Research
9307,4960,Economic and Social Research Council [GBR]
9308,4962,"Council for Museums, Archives and Libraries"
9309,4962,Scottish Library and Information Council
9310,4963,Economic and Social Research Council [GBR]
9311,4968,British Academy [GBR]
9312,4969,Department for International Development [GBR]
9313,4971,Economic and Social Research Council [GBR]
9314,4971,US National Institute of Justice
9315,4971,Public Safety Canada
9316,4971,Kirklees Council
9317,4971,Calderdale Council
9318,4971,Flemish Peace Foundation
9319,4971,RAND Corporation
9320,4971,The Tavistock Institute
9321,4971,German government
9322,4972,British Academy [GBR]
9323,4973,Economic and Social Research Council [GBR]
9324,4973,Department of Health and Social Care [GBR]
9325,4974,Arts and Humanities Research Council [GBR]
9326,4977,Arts and Humanities Research Council [GBR]
9327,4978,Engineering and Physical Sciences Research Council [GBR]
9328,4980,Arts and Humanities Research Council [GBR]
9329,4981,Arts and Humanities Research Council [GBR]
9330,4982,Economic and Social Research Council [GBR]
9331,4982,Electoral Commission
9332,4984,Wellcome Trust
9333,4984,Arts and Humanities Research Council [GBR]
9334,4984,Plastics Ocean Foundation
9335,4984,Natural Environment Research Council [GBR]
9336,4987,National Institute for Health and Care Research [GBR]
9337,4988,Department of Health and Social Care [GBR]
9338,4988,Skills for Care
9339,4988,Sussex Impact Acceleration Award
9340,4989,European Commission [EU]
9341,4990,Arts and Humanities Research Council [GBR]
9342,4990,"Foreign, Commonwealth and Development Office [GBR]"
9343,4990,Economic and Social Research Council [GBR]
9344,4990,US Department of Defense
9345,4990,British Academy [GBR]
9346,4992,Bar Standards Board
9347,4992,Solicitors Regulation Authority
9348,4992,CILEx Regulation
9349,4992,Law Society of Ireland
9350,4993,Economic and Social Research Council [GBR]
9351,4993,European Commission [EU]
9352,4993,European Research Council [EU]
9353,4993,British Council [GBR]
9354,4994,Economic and Social Research Council [GBR]
9355,4994,Community Foundation Northern Ireland
9356,4994,Northern Ireland Community Relations Council
9357,4994,Department of Foreign Affairs [IRE]
9358,4994,Northern Ireland Executive Office
9359,4996,British Academy [GBR]
9360,4996,Economic and Social Research Council [GBR]
9361,4996,"Education Above All, Qatar"
9362,4996,German Federal Ministry for Economic Cooperation and Development (BMZ)
9363,4997,Economic and Social Research Council [GBR]
9364,4997,Leverhulme Trust
9365,4998,European Commission [EU]
9366,4998,Stoke-on-Trent City Council
9367,4998,Public Health England
9368,4998,National Institute for Health and Care Research [GBR]
9369,5001,Bill and Melinda Gates Foundation
9370,5001,Innovative Medicines Initiative
9371,5001,World Health Organization
9372,5003,Freedom from Torture
9373,5003,Fundatia Terre des homme Elvetia
9374,5003,"Asylum, Migration and Integration Fund"
9375,5003,Economic and Social Research Council [GBR]
9376,5003,Scottish Government
9377,5004,National Institute of Dental and Craniofacial Research
9378,5004,Organix Foundation
9379,5004,The Borrow Foundation
9380,5005,British Academy [GBR]
9381,5005,Innovate UK [GBR]
9382,5006,Economic and Social Research Council [GBR]
9383,5007,Economic and Social Research Council [GBR]
9384,5007,Natural Environment Research Council [GBR]
9385,5007,Scottish Government
9386,5007,Higher Education Funding Council for England
9387,5008,Scottish Government
9388,5009,Natural Environment Research Council [GBR]
9389,5010,European Research Council [EU]
9390,5010,Economic and Social Research Council [GBR]
9391,5011,European Structural and Investment Funds
9392,5011,European Regional Development Fund [EU]
9393,5011,"Department for Business, Energy and Industrial Strategy [GBR]"
9394,5011,Vestemi
9395,5011,Innovate UK [GBR]
9396,5011,Energy Systems Catapult
9397,5011,Hildebrand Technologies
9398,5011,Knauf
9399,5011,Horizon 2020 [EU]
9400,5011,BEAMA
9401,5011,Saint Gobain
9402,5013,Medical Research Council [GBR]
9403,5013,National Institute for Health and Care Research [GBR]
9404,5014,Medical Research Council [GBR]
9405,5014,National Institute for Health and Care Research [GBR]
9406,5015,Thyssen Foundation
9407,5016,Economic and Social Research Council [GBR]
9408,5018,Wellcome Trust
9409,5019,Economic and Social Research Council [GBR]
9410,5020,National Lottery Heritage Fund
9411,5020,Natural Environment Research Council [GBR]
9412,5020,Biotechnology and Biological Sciences Research Council [GBR]
9413,5020,SITA Environmental Trust
9414,5021,John Templeton Foundation
9415,5021,Department for Education and Skills [GBR]
9416,5021,Kern Family Foundation
9417,5021,John Templeton World Charity Foundation
9418,5022,Economic and Social Research Council [GBR]
9419,5022,"Department of Digital, Culture, Media and Sport [GBR]"
9420,5024,British Academy [GBR]
9421,5026,Charity Commission for England and Wales
9422,5026,Chartered Accountants Ireland Educational Trust
9423,5026,Office of the Scottish Charity Regulator
9424,5027,Economic and Social Research Council [GBR]
9425,5027,British Council [GBR]
9426,5027,Higher Education Funding Council for England
9427,5027,Global Challenges Research Fund [GBR]
9428,5027,Newton Fund
9429,5028,Institute for New Economic Thinking
9430,5028,Ford Foundation
9431,5028,European Commission [EU]
9432,5029,Economic and Social Research Council [GBR]
9433,5032,South West Water
9434,5032,University of Exeter
9435,5032,Natural Environment Research Council [GBR]
9436,5032,Dragon Capital Group
9437,5033,Leverhulme Trust
9438,5034,National Patient Safety Agency
9439,5034,Healthcare Quality Improvement Partnership
9440,5035,Arts and Humanities Research Council [GBR]
9441,5036,Economic and Social Research Council [GBR]
9442,5036,"Foreign, Commonwealth and Development Office [GBR]"
9443,5036,Department of Trade and Industry [GBR]
9444,5036,"Department of Digital, Culture, Media and Sport [GBR]"
9445,5036,Department for International Development [GBR]
9446,5037,United Nations Environment Programme
9447,5037,"Department for Environment, Food and Rural Affairs [GBR]"
9448,5037,Department for International Development [GBR]
9449,5039,European Union [EU]
9450,5039,Economic and Social Research Council [GBR]
9451,5039,Natural Environment Research Council [GBR]
9452,5039,Engineering and Physical Sciences Research Council [GBR]
9453,5039,Innovate UK [GBR]
9454,5039,São Paulo Research Foundation
9455,5039,Qatar National Research Fund
9456,5039,Research England
9457,5039,Global Challenges Research Fund [GBR]
9458,5039,University Global Partnership Network
9459,5041,Global Integrity
9460,5041,British Academy [GBR]
9461,5041,European Commission [EU]
9462,5041,Economic and Social Research Council [GBR]
9463,5041,Adam Smith International
9464,5041,U4 Anti-Corruption Resource Centre
9465,5041,Department for International Development [GBR]
9466,5042,British Academy [GBR]
9467,5042,Leverhulme Trust
9468,5043,World Health Organization
9469,5043,Program for Appropriate Technology in Health
9470,5044,World Health Organization
9471,5048,Economic and Social Research Council [GBR]
9472,5048,British Academy [GBR]
9473,5048,Isaac Newton Trust
9474,5048,Arts and Humanities Research Council [GBR]
9475,5049,Natural Environment Research Council [GBR]
9476,5049,Leverhulme Trust
9477,5049,Operation Wallacea
9478,5049,Aquapak Polymers
9479,5049,European Commission [EU]
9480,5050,University of Aberdeen Development Trust
9481,5050,Historic Environment Scotland
9482,5050,Leverhulme Trust
9483,5052,Leverhulme Trust
9484,5053,Leicester City Council
9485,5053,National Health Service [GBR]
9486,5053,Arts and Humanities Research Council [GBR]
9487,5053,Rotherham Metropolitan Borough Council
9488,5054,UK Government
9489,5055,Sixth Framework Programme [EU]
9490,5055,Biotechnology and Biological Sciences Research Council [GBR]
9491,5056,Engineering and Physical Sciences Research Council [GBR]
9492,5056,Scottish Enterprise
9493,5057,ECB National Cricket Academy
9494,5058,Arts and Humanities Research Council [GBR]
9495,5058,Arts Council England [GBR]
9496,5059,Arts and Humanities Research Council [GBR]
9497,5059,Arts Council England [GBR]
9498,5060,Arts and Humanities Research Council [GBR]
9499,5061,UK Research and Innovation [GBR]
9500,5061,Arts and Humanities Research Council [GBR]
9501,5062,National Institute for Health and Care Research [GBR]
9502,5064,British Council [GBR]
9503,5064,Teacher Training Agency
9504,5065,Innovia Films
9505,5066,Arts and Humanities Research Council [GBR]
9506,5066,Economic and Social Research Council [GBR]
9507,5067,Economic and Social Research Council [GBR]
9508,5069,Association of Commonwealth Universities
9509,5069,Biotechnology and Biological Sciences Research Council [GBR]
9510,5069,Boehringer Ingelheim
9511,5069,Merial Animal Health [USA]
9512,5069,Ministry of Higher Education [OMN]
9513,5069,Pfizer
9514,5070,Guy’s and St Thomas’ Charitable Foundation
9515,5070,National Health Service [GBR]
9516,5070,Oak Foundation
9517,5070,National Institute for Health and Care Research [GBR]
9518,5070,Dunhill Medical Trust
9519,5071,British Academy [GBR]
9520,5071,Leverhulme Trust
9521,5072,Department of Health and Social Care [GBR]
9522,5072,Medical Research Council [GBR]
9523,5072,National Institute for Health and Care Research [GBR]
9524,5073,Science and Technology Facilities Council [GBR]
9525,5073,Engineering and Physical Sciences Research Council [GBR]
9526,5073,University of Nottingham
9527,5075,Engineering and Physical Sciences Research Council [GBR]
9528,5075,Dyson
9529,5075,European Research Council [EU]
9530,5076,British Academy [GBR]
9531,5076,Arts and Humanities Research Council [GBR]
9532,5076,University of London
9533,5077,Biotechnology and Biological Sciences Research Council [GBR]
9534,5077,British Small Animal Veterinary Association
9535,5077,Dogs Trust
9536,5079,European Union [EU]
9537,5080,Innovate UK [GBR]
9538,5080,Defence and Security Accelerator [GBR]
9539,5080,Horizon 2020 [EU]
9540,5081,Department for International Development [GBR]
9541,5081,Economic and Social Research Council [GBR]
9542,5081,Natural Environment Research Council [GBR]
9543,5082,Engineering and Physical Sciences Research Council [GBR]
9544,5082,Innovate UK [GBR]
9545,5083,National Institute for Health and Care Research [GBR]
9546,5084,Arts and Humanities Research Council [GBR]
9547,5084,British Academy [GBR]
9548,5085,Office of Gas and Electricity Markets
9549,5085,British Gas
9550,5085,Northern Powergrid
9551,5085,EA Technology
9552,5086,Wellcome Trust
9553,5086,Medical Research Council [GBR]
9554,5087,Innovate UK [GBR]
9555,5088,Wellcome Trust
9556,5088,Royal Academy of Engineering [GBR]
9557,5088,Arts Council England [GBR]
9558,5088,Science and Technology Facilities Council [GBR]
9559,5089,Social Mobility Commission
9560,5091,Independent Social Research Foundation
9561,5091,Joseph Rowntree Foundation
9562,5092,Medical Research Council [GBR]
9563,5092,Economic and Social Research Council [GBR]
9564,5094,The Health Foundation
9565,5094,London Borough of Waltham Forest
9566,5094,National Health Service [GBR]
9567,5094,Greater London Authority
9568,5095,Seventh Framework Programme [EU]
9569,5095,Horizon 2020 [EU]
9570,5096,European Commission [EU]
9571,5096,Equality and Human Rights Commission
9572,5096,Northern Ireland Human Rights Commission
9573,5097,City of London Coperation
9574,5098,European Commission [EU]
9575,5098,Engineering and Physical Sciences Research Council [GBR]
9576,5099,European Commission [EU]
9577,5101,Department of Health and Social Care [GBR]
9578,5101,The Health Foundation
9579,5101,National Health Service [GBR]
9580,5103,Arts and Humanities Research Council [GBR]
9581,5104,Engineering and Physical Sciences Research Council [GBR]
9582,5105,European Commission [EU]
9583,5106,Givaudan
9584,5106,Syft Technologies
9585,5106,Natural Environment Research Council [GBR]
9586,5106,Innovate UK [GBR]
9587,5108,Biotechnology and Biological Sciences Research Council [GBR]
9588,5108,Science and Technology Facilities Council [GBR]
9589,5108,Royal Society [GBR]
9590,5109,Engineering and Physical Sciences Research Council [GBR]
