topic_id,cluster_id,ICS_Name,ICS_Link,ICS_Description
62,10,Delivering Smart Ticketing in Great Britain,https://results2021.ref.ac.uk/impact/b5d9beda-5d59-4e26-89b3-cdc90d108524?page=1,"A commercial spin-out company from a university team implemented the rollout of contactless payment across UK bus networks. In 2020, over 100 million transactions across 27 local authorities were processed."
62,10,ICS1: Prolonging the Life of our Roads and Highways with No CO2 Emission Construction Material,https://results2021.ref.ac.uk/impact/ae0cf12d-8706-4937-ae8a-ad11f14ce159?page=1,"This research resulted in the production of new emulsions and techniques for sustainable, low emission, and low-cost repairs. It also led to the surfacing and maintenance of existing asphalt, and the laying over 850,000 m2 of roads in 2018 and 2019."
63,8,Investigative forensic linguistics: Equipping law enforcement to fight online sexual crime.,https://results2021.ref.ac.uk/impact/62d8cf4b-d770-424d-8d6a-ca6d4ea8ba8f?page=1,This training in linguistic methods and the provision of linguistic software to UK and international online undercover police and dark web investigators equipped law enforcement to fight online sexual crime. These efforts contributed to the identification and arrest of high-profile Child Sexual Exploitation and Abuse (CSEA) offenders.
63,8,Combating organised crime and its finances at a national and international level,https://results2021.ref.ac.uk/impact/4628b770-8f6b-476a-923d-ab3deabd78ea?page=1,"This research into quantifying and mapping illicit markets has supported policymakers like the Ministry of Interior of Bulgaria, OECD, and European Parliament, as well as law enforcement officials like EUROPOL, to be more flexible and efficient in acting to address illicit market threats effectively. The research helped to expose the true nature of the harm of the illicit tobacco trade and address gaps in surveillance systems to develop early detection and warning systems. This research provided the first detailed account of smuggling illegal cigarettes, the drug market, and VAT fraud in Bulgaria. It directly influenced policymaking to better monitor higher-rate tax payers, create a register of bank accounts, and set up a reversed VAT charging system. "
63,8,Enhancing the banknote security of five major currencies through the application of perception science in their design,https://results2021.ref.ac.uk/impact/48f0dd2d-824c-4f96-bd6b-af82527375f9?page=1,"Worked with the International Banknote Designers Association (representing 70 countries) to develop new professional standards for user testing, lead innovation, and commercial impact in banknote production. The research demonstrated that intaglio printing and 3D stereo visual cues are most commonly identified by consumers. Design decisions reflecting this are now made by central banks in England, Europe, Australia, Canada, and the USA. "
63,8,Safeguarding Vulnerable Adults from Financial Scams,https://results2021.ref.ac.uk/impact/dc4f8410-763d-43d2-b305-6fa5087f7f0c?page=1,"The National Centre for Post-Qualifying Social Work at Bournemouth University provided key learning resources that have been distributed by national agencies, charities, local authorities, the NHS, financial institutions, and the government to raise scam awareness to protect vulnerable groups. These tools have saved consumers from £22,703,586 of scams. "
64,8,Improving the Quality of British Elections: Balancing Access with Integrity,https://results2021.ref.ac.uk/impact/62e9db31-8a07-43f5-b626-062e86fc07b3?page=1,"This research informed policy changes and the introduction of safeguards to improve the integrity of British elections. The Electoral Commission (EC) started its Crimestoppers campaign ‘Your Vote is Yours Alone’ on the basis of research findings concerning fear of reporting fraud among vulnerable groups, especially women who might not speak English very well. The research report was welcomed by Parliamentarians, helping to correct the issue of MP’s often relying on local knowledge and a few high-profile cases to make unrepresentative legal judgements. In 2019, the research recommendations became manifesto promises, election manifestos, and appeared in the Queens Speech. This work has influenced organisations and campaigns working to improve under-registration, e.g., the Democracy Fund hosted by the Joseph Rowntree Reform Trust which raised over £1 million."
64,8,Influencing the 2017 Supreme Court judgment to overturn the Presidential election result in Kenya,https://results2021.ref.ac.uk/impact/344f955d-8973-44c4-9c83-2f55b96e47dd?page=1,"Cardiff University research demonstrated the failure of the Kenyan Supreme Court to reinforce gains in electoral integrity made in the new constitution in 2010, and the court's risk of undermining those gains. This research underpinned challenges to the presidential election result in Kenya in 2017. AfriCOG, a leading civil society organisation monitoring issues in Kenya, drew on the research in its 2015 Policy Forum, and it was also cited by AfriCOG in their case to the International Criminal Court at the Hague in 2015 against sitting President Uhru Kenyatta and Vice-President William Ruto for their roles in post-election violence in 2007-8. The research was used in training for the Kenyan Judiciary ahead of the 2017 petition. "
64,8,"Informing British Democracy: The Impact of the British Election Study on the Media, Polling, and Political Party Decision-making",https://results2021.ref.ac.uk/impact/5c4bf064-d125-4047-8e12-7f8724f45dc7?page=1,"The British Election Study (BES), led by the University of Manchester team since 2013, collaborated with ITV News to shape coverage of the 2015, 2017, and 2019 General Elections, as well as the 2016 EU Referendum. Traditional coverage relied on analysis of aggregate level data, leading to false representation of individual voters and groups. The new approach, using survey date collected before and during election campaigns, allowed ITV to better inform the audience of voter opinions and motivations. The BES research was increasingly cited following the UoM team taking over, with a more than ten-fold increase in print media articles mentioning the BES in the 6 years since UoM took over. BES research has impacted British democracy by providing data which shapes the behaviour of the Conservative and Labour parties through understanding of voter movements, campaign resources, and post-election analyses. "
64,8,"Securing Elections, Defending Democracy, and Protecting Human Rights in Europe, Africa and North America",https://results2021.ref.ac.uk/impact/d5c26894-4304-4952-b0cb-7c21b3ffc55d?page=1,"Dr. Klaas’s research has led to changes in international policy to prevent authoritarian regimes that agree to hold elections from using pseudo-democratic strategies. Klaas has consulted with institutions including NATO, the UK Foreign and Cabinet Offices, the European Union, and the Italian Foreign Ministry. His work helped to enable NATO to intervene in Tunisia to ease exclusion politics and pseudo-democratic strategies related to water scarcity. Other reports have aided the Transatlantic Commission on Election Integrity (2019) to put pressure on Western governments and the Ukrainian government to safeguard early-stage democracy. His research has led to human rights lobbying in Madagascar, particularly related to human rights abuse by Chinese investors, and a greater public understanding of the debates around the ongoing decline of global democracy. His How to Rig an Election lecture given in answer to Indian President Narendra Modi’s claim that it is impossible to rig an election gathered 11,966 views on YouTube. He has appeared in over 500 media interviews since 2018 as a political expert. He has appeared on BBC Radio 4’s The Today Programme 9 times, with an average of 1,000,000 listeners each time, and his Washington Post column has an average page view of 80,062 people. His podcast series, ‘Power Corrupts’, has been downloaded 1,670,000 times across 207 countries. "
65,4,Transforming global and national policies on innovation in Low Income Countries,https://results2021.ref.ac.uk/impact/914018b4-6390-4016-99b2-5dbf5117ce20?page=1,Research on the Diffusion of Innovation in Low Income Countries (DILIC) established the importance of focusing on innovation in LICs and generated a new approach to innovation at the UN. This work influenced Sustainable Development Goals (SDGs) 9 and 17 and led to the creation of the UN Technology Facilitation Mechanism supported by the new UN Technology Bank.
66,1,Designing innovative materials from waste streams to increase sustainability in Scottish product development,https://results2021.ref.ac.uk/impact/3a6728d1-099a-4d2e-8bdf-3045ec2ad039?page=1,"Research showing innovative uses of waste materials in design and manufacturing has influenced practices at multiple Scottish manufacturers, leading to improved projections for sustainable manufacturing and revenue. The main beneficiary and long term collaborating organisation, The Scottish Leather Group, which is the UK’s only automotive leather manufacturer, confirm the research has supported them in using 2,300t of waste material each year, at a potential yield increase of 5-10 percent. This research has also helped The Scottish Leather Group eliminate or replace their current estimated plastic bag usage of over 40,000 bags per year."
66,1,Using advanced textiles to enhance UK-based technology and manufacturing capability in the US dominated space satellite telecommunication industry,https://results2021.ref.ac.uk/impact/75a4e267-13f6-441a-8141-1e9aa6294c56?page=1,"Enhanced UK space technology capability by developing a pioneering, lower-cost, lightweight and deployable knitted metal mesh reflector for Oxford Space Systems' (OSS) new generation antennae. The Advanced Textile Research Group (ATRG) created this new technology for use in UK/EU space telecommunication satellites as an alternative to costly US-made warp-knitted metal fabrics. The micro-knitting technology utilised computerised flat-bed knitting with ultra-fine metal wires to create a seamless, 3D parabolic mesh reflector that can be unfurled in space."
67,9,Super Skills for Life: Transforming access to evidence-based mental health interventions for young people,https://results2021.ref.ac.uk/impact/7a92f434-3ebb-412a-bd97-c375fc1411ca?page=1,"Research on mental disorders in young people has underpinned the development and dissemination of Super Skills for Life (SSL), a transdiagnostic mental health intervention manual for children and adolescents. The SSL is designed for ease of dissemination, for example, in Malaysia one practitioner alone delivered SSL to 718 young people and trained 781 other practitioners. It has shaped the practice of 24,906 practitioners in 24 countries and has produced positive mental health outcomes in around 600,000 young people. "
67,9,The HeadStart Learning Programme: changing policy and practice for young people’s mental health and wellbeing,https://results2021.ref.ac.uk/impact/be9ba06e-eceb-422b-9fb5-659fe4106001?page=1,"HeadStart Learning Programme led by the Evidence Based Practice Unit at UCL was the first large-scale investigation of resilience-based approaches to support mental health and wellbeing of young people in England. Results have changed how 6 local authorities and 300 schools with 75,000 pupils identify and support young people experiencing mental health difficulties. A further 90 secondary schools outside the HeadStart Programme, serving an additional 15,000 pupils, have also been able to experience the benefits by implementing the findings and recommendations of the programme. "
67,9,Mental health in early fatherhood: evidence-based development of the first NHS screening programme,https://results2021.ref.ac.uk/impact/f9259c22-a1dc-4973-98f8-09d22bf42991?page=1,"As a result of Mayers’ research, the NHS introduced routine mental health checks and treatment for new and expectant fathers as of 2018. Mayers frequently appears in media to spread awareness, including The Washington Post, The Guardian, Sky News, Channel 5 News, BBC Radio 5 Live. He also worked with BBC Radio 4 on a documentary on fathers’ mental health (2019). The Movember charity worked with these research findings to launch the Movember Fathers Mental Health Business Plan, launched in 2021. "
67,9,The Friendship Bench for common mental health problems,https://results2021.ref.ac.uk/impact/5d92829b-7d6a-44e6-8fc8-73fa8f53dfd0?page=1,"The introduction of the Friendship Bench approach in Zimbabwe, allowing grass roots, community-led mental health support, has been highly successful and attracted large additional funding. The course of training for lay health workers (non-professionals trained in ‘peer-supporting’ conversation) has been funded by international bodies, e.g., Grand Challenges Canada’s award of $852,000 in 2016 to enable Friendship Benches to be available to a further 14,000 people across 33 clinics in Zimbabwe. 112 Friendship Benches have provided therapy to over 63,000 people in areas that previously had little primary healthcare. The Friendship Bench intervention has been recognised in the WHO Sustainable Development Goals (SDG) 2019 action plan. In its 2018 Depression and Anxiety Forum, the World Innovation Summit for Health (WISH) highlighted how Friendship Benches can reduce depression and increase adherence to HIV medication. "
67,9,"Transforming Green Exercise practice, strategy, funding and reach for vulnerable groups with complex needs",https://results2021.ref.ac.uk/impact/01789960-176c-45ac-ace1-fb9dbafac0fa?page=1,"Essex Green Exercise (GE) researchers were the first to demonstrate that being active in nature resulted in significant improvements in mental health. GE researchers evaluated over 60 GE programmes, enabling organisations to deliver an increased number of improved programmes with greater funding opportunities. The Wilderness Foundations built resilience in 647 vulnerable teenagers with complex mental health issues, reaching 6,000 people per year on average. The Wildlife Trusts secured £550,000 fin unding for additional programmes. Future Roots (a Dorset-based care-farming charity) secured £140,000. "
68,2,"Magical Realism and Augmented Reality: Using Digital Technology to Bring Archives to New Audiences, Build Children’s Engagement with Place, and Change Ways of Working at a Cultural Organisation",https://results2021.ref.ac.uk/impact/71660d41-5dfc-4938-aa17-36c1496bb0e3?page=1,"This case study used digital tools purposefully designed to present archival material to new public audience in novel, interactive ways. The team developed an app in partnership with Seven Stories, at the National Centre for Children’s Books, which presents literary archives to children by using Augmented Reality Technology to embed content from the Seven Stories collections into the landscape around the visitor centre. The app development brought together museum professionals, teachers, children, designers, and developers as partners in co-design. The initial trial in 2019 impacted 150 children over 5,400 hours of participant engagement. It enabled children to engage with reading and cultural heritage in new ways, and to rediscover their local environments through a new perspective. Reported impacts were particularly powerful for children from disadvantaged areas."
69,9,Improving medicines adherence in chronic illness,https://results2021.ref.ac.uk/impact/f065ce1f-6a75-4de3-96c1-46ab2cb8f46d?page=1,"The outcome of the New Medicine Service (NMS) review, led by University of Nottingham researchers, underpinned the decision by NHS England to adopt the service delivered by community pharmacists. Between September 2014 and September 2020, over 5,348,000 NMS consultations have been delivered in England to patients starting a new medicine for a chronic condition. Increased medicine adherence afforded by NMS has provided £558,000,000 long-term cost savings to the NHS and 213,952 quality adjusted life years (QALYs) gained. The study’s success and impact within England influenced equivalent services introduced internationally, therefore benefitting patients’ health in Europe and Australia."
69,9,Direct payment of Housing Benefit and the development of Universal Credit,https://results2021.ref.ac.uk/impact/2bfa5460-341a-46b0-bbee-4d449ecb7bcd?page=1,"The Centre for Regional Economic and Social Research (CRESR) research team engaged with government ministers and other senior policy makers in the Department of Work and Pensions (DWP) to initiate three major changes: the introduction of a data sharing policy between DWP and social landlords,the implementation of additional safeguarding politics, and the development of a ‘Local Services Support Framework’. These policy changes benefitted Government policy makers, 1,855 registered local landlords, and 1,179,940 Universal Credit social renter households subject to Direct Payment and Universal Credit policies. "
69,9,"NHS Investment in Social Prescribing: outcomes for individuals, communities, and the health and care system",https://results2021.ref.ac.uk/impact/13483264-76fd-45d3-a603-d8dd44a40b44?page=1,"Social prescribing (SP) is a community-based approach to health and care which aims to tackle health inequalities by addressing social determinants of health and broader wellbeing for marginalised, disadvantaged, or vulnerable people. The Centre for Regional Economic and Social Research (CRESR) undertook a programme of research demonstrating the effectiveness of social prescribing (SP). CRESR research findings informed healthcare commissioners to invest in local SP services, including £3,000,000 per year in Rotherham alone. NHS England used this research to invest £35,000,000 per year in SP through its Long Term Plan. 900,000 people per year will be referred to SP schemes, reducing the cost-burden of long-term health conditions on the NHS. "
70,9,Interactive Learning Resources and Behavioural Training to Improve Young Children’s Knowledge of Microorganisms and Handwashing Skills Globally,https://results2021.ref.ac.uk/impact/13483264-76fd-45d3-a603-d8dd44a40b44?page=1,"Interdisciplinary research for the co-creation of ‘A Germ’s Journey’, a resource-based intervention comprising books, web games, videos, and posters. These resources provide information on how germs spread and how to prevent it with handwashing, in particular. Resources have been utilised globally across Africa, Asia, and Europe, with 3,540 books donated to schools, museum exhibits, community centres, and refugee camps to reach 145,432 people so far. 3,000 books and 340 e-books have been sold, and the GJ website has been used across 117 countries. Programming has led to improvement in children’s handwashing and reduced diarrhoea and vomiting episodes. These resources have been developed to reflect WHO guidelines on handwashing in response to the COVID-19 pandemic. "
70,9,Anthropological insights improve the humanitarian response to Ebola,https://results2021.ref.ac.uk/impact/f7423d56-740f-435f-8b87-8b7330de7c1e?page=1,"The public health response to the Ebola outbreak in West Africa between 2014 and 2016 faltered for a variety of reasons, many of which were social and cultural (e.g., mortuary and burial practices) but also political and economic (the sodalities managing burial practices in the region were also essential components of the political system). Researchers leveraged anthropological research to create the Ebola Response Anthropology Platform (ERAP) to provide social analysis to enable effective medical response and offer real-time advice during such outbreaks. ERAP authored 40 rapid response briefings, solicited by DFID, MOD, WHO, UNMEER, Christian Aid, and others, which drew 16,000 users to their website. ERAP’s insights aided such organisations and individuals in navigating social resistance to humanitarian responses by involving local communities. ERAP has now been renamed the Social Science in Humanitarian Action Platform (SSHAP), and this platform model is now informing the COVID-19 response. "
71,9,Changing how we understand and respond to the rising demands of beauty,https://results2021.ref.ac.uk/impact/0ed64964-8120-4c31-98d8-125681332b83?page=1,"Professor Widdows’ research contributed to the theory of ‘lookism’ (used to name appearance discrimination in activist circles) and the integration of the #EverydayLookism campaign into NGO practices and campaign messaging. In the three weeks following its launch, the #EverydayLookism campaign received 74,886 video views, 13,449 engagements, and 1.03 million people saw the campaign. To date (at time of ICS authorship), the EverydayLookism blogs have over 46,000 views and the campaign has received over 800 story submissions. Anti-bullying campaign Ditch the Label included a chapter on lookism in the Annual Bullying Survey for the first time in 2019. The Mental Health Foundation’s briefing paper ‘Image-editing Apps and Mental Health’ recommended engagement with #EverydayLookism. Widdows’ comments in support of this paper were quoted in 264 outlets, reaching an audience of 11.6 million. Widdows’ work was instrumental in the intervention of the Nuffield Council of Bioethics (NCoB) in the report ‘Cosmetic Procedures: Ethical Issues’ (2017). "
71,9,Journey into SPACE: evidence-based design of an app to reduce digital addiction,https://results2021.ref.ac.uk/impact/9fc5e745-4c52-40c8-a5cb-c0b7903516ce?page=1,"The SPACE app offers users real-time harm-reduction strategies for those struggling with digital usage. It promotes self-control and helps users achieve life/phone balance. It has been downloaded more than 2,000,000 times and has 1,000,000 active users in 21 countries. It has a user rating of 4.2/5 and was featured as an ‘Essential App’ on Google’s Play Store. User data suggests that app users spend an average of 2h46m on their phones per day compared to the average US citizen usage of 3h54m. "
71,9,The Sensory Play Toolkit for Parents and Professionals: A Game-Based Intervention to Increase Food Acceptance in Picky Eaters,https://results2021.ref.ac.uk/impact/2f323cc1-f334-4f3b-a554-b8a2685c718b?page=1,"The Sensory Play Toolkit (SPT) is a free, caregiver-led, evidence-based intervention for children with ARFID (Avoidant/Restrictive Food Intake Disorder – ‘extreme picky eating’). The SPT is comprised of a 28-page paper workbook that parents and children can fill in together, designed to integrate new food experiences through play. It has provided strategies and support for parents, professionals, and organisations from 38 countries. It has been accessed by 2,500 individual families directly through download from the internet, as well as distribution by 1,500 professionals to ~52,339 users. "
72,10,Changing EU directives to improve the energy efficiency of non-residential buildings across Europe,https://results2021.ref.ac.uk/impact/68e3c701-5a33-4465-85cd-ede615670bfe?page=1,"Showing that new methods of continuous monitoring are more effective at improving building energy performance than physical inspections informed the 2018 revision of the EU Energy Performance of Buildings Directive, which defined legal standards across all 28 EU member states. Insights were also incorporated into the £4.4 billion building programme for new schools by the UK Department for Education."
72,10,Increasing energy efficiency in homes and reducing the domestic energy performance gap.,https://results2021.ref.ac.uk/impact/30b1330b-e6ec-44bd-8a44-25d0f42f6bec?page=1,"This research into energy efficient construction led to changes in UK Building Regulations, estimated to reduce 120,000 tonnes of CO2 emissions and save British households £66 million pounds in energy consumption due to higher energy efficiency."
72,10,Informing International and Organisational Policy and Decision-Making around Climate Change,https://results2021.ref.ac.uk/impact/18c0b010-f6ff-4430-94d4-b0443a6787ac?page=1,"This research into the effects of climate change underpinned a 2014 report for the Intergovernmental Panel on Climate Change that was approved by over 100 national governments, including the UK, influencing their climate targets. The report was also a key scientific input into the Paris Climate Agreement that was signed in 2016 and aims to limit the rise in global average temperature to 1.5°C above pre-industrial levels."
73,9,ICD-11 Complex Posttraumatic Stress Disorder: Introduction of a new psychological disorder and a tailored diagnostic assessment tool,https://results2021.ref.ac.uk/impact/cd426ab6-5fd3-4946-bee1-9cce2837b225?page=1,"This research contributed to the World Health Organisation's (WHO) classification of C-PTSD as a recognised disorder, and the development of the only globally recognised and utilised tool for its assessment, the International Trauma Questionnaire (ITQ). The ITQ is freely available online in 22 languages and is recommended by the President of the UK Psychological Trauma Society and the lead of the Royal College of Psychiatrists. Organisations have used the ITQ for research on around 50,000 participants. "
73,9,Preventing Railway Suicide,https://results2021.ref.ac.uk/impact/b239cf41-273f-4730-b2a2-4773d464b75e?page=1,"59% of Transport for London (TfL) staff have received suicide prevention training at date of ICS authorship. Has resulted in an unprecedented drop in suicide of a third in two years (the first two-year consecutive drop for almost 20 years, despite a rise in UK suicide rate by all methods). The PI of the project received a ‘Lifesaver Award’ by TfL in 2019. A team led by the PI received recognition as a ‘Nation’s Lifesaver’ for research carried out between 2018-2020 (‘the top 100 individuals or groups based in universities across the country whose work is saving lives and making a life-changing difference to our health and wellbeing’). The award-winning Small Talk Saves Lives media campaign launched in November 2017 was developed by the Samaritans and RSSG with direct and ongoing input from the research team, based on their findings that suicidal thoughts at railways are often temporary. Extensive media coverage created 158 million opportunities for people to see or hear the campaign. This has inspired similar campaigns in the Netherlands (where railway suicides reduced by 10% in 2019), Germany, and Japan. It also inspired the Thames Water Safety Forum to create a new Drowning Prevention Strategy. "
73,9,The development and evaluation of a self-help app (BlueIce) to prevent adolescent self-harm,https://results2021.ref.ac.uk/impact/f1ce694b-eb51-4c29-8e54-380d7463d5a2?page=1,"Research at the University of Bath created the first self-harm prevention app designed for high-risk young people (ages 12-17) who self-harm. The BlueIce app is endorsed on the NHS app library and is prescribed by 18 Child and Adolescent Mental Health Services across the UK. It was used by 2,520 young people at time of ICS authorship. 73 percent of users report reduced self-harm, equivalent to a reduction of 10 episodes per user over a 12-week period. Improvements in the trial sample alone saved the NHS an estimated £69,923. National roll-out would save the NHS an estimated £1,700,00 per year. "
73,9,The Improving Access to Psychology Therapies (IAPT) programme: better recovery for people with anxiety disorders and depression,https://results2021.ref.ac.uk/impact/d8af81e0-9d32-4b87-817e-8bc4e15b34bb?page=1,"The (Improving Access to Psychology Therapies) IAPT programme has trebled in sized from 2013-2020, from seeing 434,000 people a year with depression and/or anxiety related problems to ~1,200,000 people per year. In its Long Term Plan, the NHS has committed to increase this usage further. The recovery rate for those who received a course of psychological treatment has improved from 43-52% in England during the REF period (meaning that 230,000 more people recover and 314,000 more improve than in 2013). The media and international impact has been such that an article discussing IAPT in the Canadian Globe and Mail was simply titled ‘For better mental health care in Canada: look to Britain’. "
74,10,Adaptation of existing buildings to boost resilience in a changing climate,https://results2021.ref.ac.uk/impact/0c00c5c0-748f-4904-a30e-9b298efa8180?page=1,"This research on the adaptation of post-war buildings to increase resilience to a changing climate, reduce carbon emissions, and improve comfort guided the development of the NHS Energy Efficiency Fund (EEF) specifically to mitigate climate change effects by improving energy efficiency across the retained NHS Estate. 117 energy efficiency projects in 48 NHS organisations are predicted to save 100.6Mkg CO2 pa, which is 2.4% of the entire NHS building energy related carbon footprint. Researchers also redrafted the primary NHS guidance on energy efficiency, promoting EEF findings and advocating refurbishment over newbuild in most scenarios. "
75,2,The identification of King Richard III: the economic and societal impact,https://results2021.ref.ac.uk/impact/9ab7f1d6-74e4-43b6-ac69-d36f801531cc?page=1,"Identification of the remains of King Richard III led to the enrichment of Leicester city's cultural life with the construction of a new Heritage Learning Centre, which received 347,155 visitors by 2020. The research also contributed to Leicester Cathedral's 2020-2023 £11.3 million National Lottery-funded restoration. Leicester City Council estimated that the upsurge in visitors following the discovery generated 1,012 new jobs and brought £79 million to the Leicestershire economy by 2015."
75,2,Hellblade: engaging video game players with Viking culture and contributing to success and innovation within the creative sector ,https://results2021.ref.ac.uk/impact/f9f197af-c18f-450f-92af-f3caaaffdca5?page=1,"Researchers brought together Anglo-Saxon and Viking history and Neuroscience to aid game developers in designing an accurate depiction of a Viking world and of the experience of psychosis. The resulting game, Hellblade, allows players to engage with a unique depiction of psychosis in a particular historical context as the main character embarks on a journey to rescue their dead lover from the underworld while suffering from a curse that causes them to experience the voices of spirits in their head. This case study is an excellent example of interdisciplinary research helping to develop public understanding by repackaging the issues at hand in innovative and engaging ways. "
75,2,Digital Rome: inspiring access to Rome’s ancient architecture and history through 3D visualisations,https://results2021.ref.ac.uk/impact/6154c9cb-c16e-4743-be0e-740b1b402c00?page=1,"Research led to the development of a highly successful Massive Open Online Course (MOOC) on the FutureLearn platform: Rome: A Virtual Tour of an Ancient City. The course provides five weeks of online content that combine documentary footage of Rome with digital reconstructions of ancient Rome, including interactive 3D models of buildings of particular historical and/or archaeological interest. The first run of the course showed higher uptake than the average for all MOOCs and for comparable history courses. Significantly higher proportions of learners completed over 90% of the course than on other MOOCs. During its 10 runs, the course has attracted over 59,000 learners from 190 countries across a range of ages and working backgrounds. It has generated £33,179.40 and has served as model for similar courses. It has also been incorporated into teaching practices, including being used as a digital training resource for Classics teachers by the Joint Association for Classics Teachers. "
76,1,Developing effective Reading for Pleasure practices in primary schools,https://results2021.ref.ac.uk/impact/f91a3dee-96ad-41d3-a7e9-988d368e08af?page=1,"Research identified five key elements of an effective strategy for developing reading for pleasure within primary schools. This research has helped improve learning and practice in 308 primary schools, for 5,320 primary school practitioners (and their pupils), for 30 Initial Teacher Education Providers and for 3,858 student teachers. It has also helped guide public policy by influencing five national Reading for Pleasure initiatives."
76,1,"Alice's Adventures in 21st-Century Creative Industries: Enrichment, Extension and Diversification of a Victorian Icon",https://results2021.ref.ac.uk/impact/08a73df0-11b1-4809-8222-87355d388bb0?page=1,"Research on Lewis Carroll and the evolution of the character of Alice was essential to a series of high-profile collaborative endeavours to celebrate the 150th anniversary of the publication of Alice’s Adventures in Wonderland in 2015: an exhibition at the V&A Museum of Childhood, a concert suite for the London Symphony Orchestra, and a fabric collection for Liberty Art Fabrics."
77,2,Corpses of mass violence: changing practice in forensic exhumations,https://results2021.ref.ac.uk/impact/59d92071-ab1f-4ee3-bfc6-069a7ea29e0a?page=1,"The research of the Corpses of Mass Violence (CMV) project has helped shape the practice of exhumation as a key part of coming to terms with violent pasts and enabling transitional justice at a time when demand for exhumation is on the rise. It has contributed to the work of Doctors without Borders, the Red Cross, and the UN Human Rights Council to implement new guidance and standards for the treatment of the dead in humanitarian emergencies and the treatment of mass graves. It has changed the training of forensics students in France and medical and legal practitioners in Africa, and informed practitioners from countries including Mexico, Argentina, Spain, and the UK. It has informed excavation practices at Holocaust sites to be more sensitive to Jewish beliefs that are averse to exhumation. It has also been instrumental in informing the work of the Max Planck Institute for Brain Research in its work to address its own treatment of Holocaust victims. A documentary co-written by the researcher, Action T4: A Doctor Under Nazism (2014), was viewed by around 1,200,000 people, and won ‘Best Documentary’ at the 2016 Luchon Film Festival. "
78,8,Countering the ‘Hostile Environment’ through Creative Practice: Making Space for the Stories of Immigration Detainees,https://results2021.ref.ac.uk/impact/a15f9d32-c3c5-48d6-892d-cfd2fad31f8d?page=1,"David Herd’s Refugee Tales, a project culminating in a three-volume collection of first-hand accounts of refugee experience, has been instrumental in changing public perception of refugee experience. Refugee Tales has informed changes to local and national policies to support these vulnerable communities, and has been used as a lobbying tool to press for legal change. For example, Refugee Tales included accounts of indefinite detention that influenced the framing of new detention policy. 28for28.org, which filmed readings of the published tales released on social media across 28 days, had such reach that extracts from Refugee Tales I and II was used as evidence in the Joint Committee on Human Rights’ Report on Immigration Detention. The Refugee Tales are taught in over 50 universities across the world, including Oxford, Cambridge, Cornell, Leiden, and the Federal University of Rio de Janeiro. The Oak National Academy, which funded by the Department of Education and was the main provider of home-school education during lockdown, dedicated a series of online lessons for KS3 students to the Refugee Tales books, with a reach of 4.7 million visitors to the online site. "
78,8,"Identifying and promoting community owned solutions within marginalised communities, practitioners and policy",https://results2021.ref.ac.uk/impact/d0ae6bd6-ae3d-4ef9-856e-4a0b8fbe91f9?page=1,"Project COBRA researchers and staff launched the Cobra Collective Community Interest Company (CIC) to help empower marginalised communities to identify, record, promote and practice community owned solutions. This expanded the number of trained community researchers to 60, working in 13 countries. Project COBRA provided visual materials on how community owned solutions could be implemented to tackles issues such as food insecurity, domestic abuse, and environmental degradation. 30 indigenous facilitators trained in Project COBRA have been hired by more than 10 civil society organisations around the world to spread this training on the community owned solutions approach. Key policy makers are now implementing the ‘community owned’ and System Viability Framework approaches, including in DEFRA/DFIS’s work to help develop Guyana’s National Action Plan for Traditional Knowledge, which is now being used as a best practice model for other countries. "
78,8,Ketso: improving professional practice and participation by embedding research findings into a physical toolkit,https://results2021.ref.ac.uk/impact/38af31e3-d7f7-4140-960d-10129b7e38ea?page=1,"Ketso is a toolkit developed to improve stakeholder participation, particularly among vulnerable and marginalised groups, in service design and delivery, ensuring that diverse perspectives are included in the process. It is used by multiple public and third sector organisations and has been expanded beyond planning to include healthcare (33 examples), community development (26 examples), education (29 examples), and business (11 examples). Since 2013, the number of organisations using Ketso has increased to 625 in total, with 2,220 toolkits supporting 42,500 workshop participants in a total of 77 countries. Ketso has enabled organisations to procure resources more effectively. In 2017, it helped communities enter a successful bid for £3,200,000 million National Lottery Heritage Funding by the Lancashire Wildlife Trust for the Carbon Landscape Project. The project resulted in over 1,000 volunteers making ecological enhancements to 335 hectares. "
79,6,Take-home Naloxone: developing a nasal spray and making it widely available in the community to prevent deaths from heroin and other opioid overdose,https://results2021.ref.ac.uk/impact/b5376e41-5cdf-477b-8069-d574507817a1?page=1,"Naloxone saves lives by reversing the effects of opioid overdose. Researchers pioneered the concept of pre-providing naloxone to laypeople, known as Take-Home Naloxone (THN), which led to the development of a medically approved naloxone nasal spray as a safer, easier mode of administration than injection. The United Nations (UN) and World Health Organisation (WHO) subsequently endorsed THN and recommended its wider provision globally. Over 23 countries have now implemented THN programmes, with the US alone having committed an extra $180 million in funding. Increased distribution of this intervention across the world ensures that opioid users, carers, and families have THN ready for when they need it, to save lives."
