Key,Value
dcd83434-243a-4fba-946d-ea6ae7c78a08,".,,Titles: ,Talking back to Shakespeare: Theatre in Women’s Prisons,“The Story Shall be Changed”: Antique Fables and Agency in A Midsummer Night’s Dream,The Child in Shakespeare,“Incapable and Shallow Innocents”: Grief and Mourning in Shakespeare’s The Winter’s Tale and Richard III,Shakespeare’s Nature: from Cultivation to Culture,Shakespeare and the Idea of the Book"
acee75c2-a004-41d8-b1ab-6539d2fdba59,"Titles,,The Golden Thread: The Story of Writing,La Poetica Dello Spazio Scritto -The Poetics of Written Space,Illustrations for In Parenthesis,Workspaces for Writing"
0b44de58-6b72-46db-b8f7-a7deedb64dde,"Titles,Reactionary democracy: how racism and the populist Far Right became mainstream,Articulations of Islamophobia: from the extreme to the mainstream?,The Klan is history: a historical perspective on the revival of the far-right in ‘post-racial’ America,USA: counterterrorism Pre-9/11,Whiteness, Populism and the racialisation of the working-class in the United Kingdom and the United States,Online hate: from the Far-Right to the ‘Alt-Right’, and from the margins to the mainstream,,Count: 6"
cc8c5369-343d-4238-ad8c-c94d5d6c4bd2,"Titles ,,The British Media and Bloody Sunday,Tribeca Belfast and the On-Screen Regeneration of Northern Ireland,Women’s Vision from Across the Barricades: A Visual Representation of the Tigers Bay and New Lodge Areas of North Belfast by Women Who Live There,The risks and benefits of collaborative documentary filmmaking in post-conflict Northern Ireland: an analysis of participant and audience responses to telling and hearing stories from the Troubles"
e719ce9c-79c9-4630-9b0f-7c83f0eb5fd5,"Titles,,Seeing and Knowing Titanic Belfast using Augmented Reality: An Autoethnographic View ,,Invisible Belfast: Flat Ontologies and the Remediation of the Post-Conflict City ,,Where is my Googleplex? Rethinking Vocational Learning and Teaching Spaces for Digital Media Curriculums ,,Generation Animation: Intergenerational Media Practice Pedagogy through Participatory Action Research"
51533bcb-1259-4e2d-8b20-7fc97ca3aea4,"Titles,,HMS Hampshire 100: Survey Report,HMS VANGUARD 100: Survey 2016-2017,Immersion and the Submerged: The Scapa 100 Project ,Photogrammetry in Depth: Revealing HMS HAMPSHIRE,Dive Scapa Flow,WreckSight: revealing our submerged maritime heritage"
66a299d1-025f-4949-a466-6e30478023ac,".,,Titles,,Medieval Monastic Education,Learning and Mentoring in the Twelfth Century: Hildegard of Bingen and Herrad of Landsberg,Expositiones euangeliorum Sanctae Hildegardis,A Companion to Hildegard of Bingen,Grosseteste, Robert; Hagiography,Holiness ,James, Epistle of; Jeremiah (Book and Person) ,Joachim (Father of Mary); Jonah (Book and Person) ,Lamentations, Book of"
b257ceca-c133-4bb7-9a5c-394f1223ed10,"Titles,IELTS Collected Papers 2: Research in reading and listening assessment ,Research and practice in assessing academic English: the case of IELTS ,Topic and background knowledge effects on performance in speaking assessment ,Examining the context and cognitive validity of the GEPT Advanced Writing Task 1: A comparison with real-life academic writing tasks ,Exploring the use of video-conferencing technology in the assessment of spoken language: A mixed-methods study ,Researching the comparability of paper-based and computer-based delivery in a high-stakes writing test"
c79429f4-6681-4bfe-a99c-6ba66dc75e76,",Geoghegan V, Stainton K, Sinkins SP (2017) Perturbed cholesterol and vesicular trafficking associated with dengue blocking in Wolbachia-infected Aedes aegypti cells. Nat Commun;8:526,Ant TH, Herd CS, Geoghegan V, Hoffmann AA, Sinkins SP (2018) The Wolbachia strain wAu provides highly efficient virus transmission blocking in Aedes aegypti. PLoS Pathog;14(1):e1006815,Nazni WA, Hoffmann AA, Sinkins SP (2019) Establishment of Wolbachia strain wAlbB in Malaysian populations of Aedes aegypti for dengue control. Curr Biol;29(24):4241–4248.e5"
10ef4159-0909-48d1-9b3f-406c71c85e97,"Titles,,Noninvasive identification and monitoring of cancer mutations by targeted deep sequencing of plasma DNA. ,Analysis of circulating tumor DNA to monitor metastatic breast cancer. ,Osimertinib benefit in EGFR-mutant NSCLC patients with T790M-mutation detected by circulating tumour DNA. ,Development of a highly sensitive liquid biopsy platform to detect clinically-relevant cancer mutations at low allele fractions in cell-free DNA. ,Prospective Clinical Validation of the InVisionFirst-Lung Circulating Tumor DNA Assay for Molecular Profiling of Patients With Advanced Nonsquamous Non–Small-Cell Lung Cancer. ,Real-World Utility of an Amplicon-Based Next-Generation Sequencing Liquid Biopsy for Broad Molecular Profiling in Patients With Advanced Non–Small-Cell Lung Cancer."
5c6ed1f9-399e-4a8e-817e-f54ddca594db,",Impactful Scholarship in Intelligence: A Public Policy Challenge ,Why the British Government Must Invest in the Next Generation of Intelligence Analysts ,Two Worlds, One Common Pursuit: Why Greater Engagement with the Academic Community Could Benefit the UK’s National Security ,Between Lucky Jim and George Smiley: The public policy role of intelligence scholars ,Adding Value to the Intelligence Community: What Role for Expert External Advice?"
034093db-799d-4994-a26f-ed4391bdce3a,"Terror and Wonder,Routledge Handbook to the Ghost Story,Scottish Gothic: An Edinburgh Companion,Contemporary Gothic Drama: Attraction, Consummation and Consumption on the Modern British Stage,Adapting Frankenstein: The Monster's Eternal Lives in Popular Culture,,Count: 5"
0d54d8d3-edde-4456-ade6-4b816fa20a4d,"Titles: ,Computational investigation of arc behaviour in an auto-expansion circuit breaker contaminated by ablated nozzle vapour,A comparison of three radiation models for the calculation of nozzle arcs,Computer simulation of the arcing process in high voltage puffer circuit breakers with hollow contacts,A comparative study of arc behaviour in an auto-expansion circuit breaker with different arc durations,Analysis of the characteristics of DC nozzle arcs in air and guidance for the search of SF6 replacement gas,Mechanisms responsible for arc cooling in different gases in turbulent nozzle flow"
fd40a4bd-5735-43d8-9976-3dfecb18114c,",FGF: An autocrine regulator of human lens cell growth independent of added stimuli ,Growth factor restriction impedes progression of wound healing following cataract surgery: identification of VEGF as a putative therapeutic target,TGF β2 induced matrix modification and cell transdifferentiation in the human lens capsular bag,A fully human in vitro capsular bag model to permit intraocular lens,An in vitro evaluation of the Anew Zephyr<sup>®</sup> open bag IOL in the prevention of Posterior Capsule Opacification using a human capsular bag model,An in vitro human lens capsular bag model adopting a graded culture regime to assess putative impact of IOLs on PCO formation,,FGF: An autocrine regulator of human lens cell growth independent of added stimuli ,Growth factor restriction impedes progression of wound healing following cataract surgery: identification of VEGF as a putative therapeutic target,TGF β2 induced matrix modification and cell transdifferentiation in the human lens capsular bag,A fully human in vitro capsular bag model to permit intraocular lens,An in vitro evaluation of the Anew Zephyr<sup>®</sup> open bag IOL in the prevention of Posterior Capsule Opacification using a human capsular bag model,An in vitro human lens capsular bag model adopting a graded culture regime to assess putative impact of IOLs on PCO formation"
dcf316cc-2925-4a1f-9658-64499c339a82,"Titles,,Identification of Bridge Key Performance Indicators Using Survival Analysis for Future Network-Wide Structural Health Monitoring,Using Coxian Phase-Type Distributions to Identify Patient Characteristics for Duration of Stay in Hospital,Introducing the DM-P approach for analysing the performances of real-time clinical decision support systems,Development and field testing of a vision-based displacement system using a low cost wireless action camera,Implementation of a drive-by monitoring system for transport infrastructure utilising smartphone technology and GNSS"
54a26ffe-7a12-4e66-bb68-a1f2e35ae05e,"Opera in the Jazz Age: Cultural Politics in 1920s Britain ,The Oxford Handbook of Opera ,The Arts of the Prima Donna in the Long Nineteenth Century ,The Puccini Problem: Opera, Nationalism, and Modernity ,Killing Time: Contemporary Representations of Opera in British Culture"
32b3fc45-7b52-453a-9e87-174be984ef7b,"An Uncrossable Rubicon: Liszt’s *Sardanapalo* revisited,Sardanapalo, Act 1 (Fragment),Liszt: Sardanapalo,Sardanapalo: Opera fragment in one act"
3cde462c-74cb-44c7-b60b-73ab3139d955,".,,,Sex, Culture and Justice: The Limits of Choice ,Judging Women: Twenty-five Years Further Toward a Feminist Theory of the State ,Against Marriage: An Egalitarian Defence of the Marriage-Free State,Reasonable disagreement and the neutralist dilemma: Abortion and circumcision in Matthew Kramer’s Liberalism with Excellence ,Medically unnecessary genital cutting and the child’s right to bodily integrity: an international expert consensus statement ,Medicalised genital cutting and the limits of choice ,Female Genital Cosmetic Surgery: Interdisciplinary Analysis and Solution"
bfc8c081-b972-485d-a9d3-6eab0cefd6ca,"Making Textiles: History>Identity>Innovation,An Archive Collection for Collaborative Partnership and Pedagogic Textile Practice,Objects of utility: cultural responses to industrial collections in municipal museums 1845\-1914,Everyday leisure and Northernness in Mass Observation’s Worktown 1937–1939,Leisure, Voluntary Action and Social Change in Britain 1880\-1939"
191e0e4f-9522-4adb-afb2-7b8fdea78164,"Titles: ,,Anti-Folate Receptor-α IgE but not IgG Recruits Macrophages to Attack Tumors via TNFα/MCP-1 Signaling,An immunologically relevant rodent model demonstrates safety of therapy using a tumour-specific IgE,IgE re-programs alternatively-activated human macrophages towards pro-inflammatory anti-tumoural states,AllergoOncology: Expression platform development and functional profiling of an anti-HER2 IgE antibody,AllergoOncology: Generating a canine anticancer IgE against the epidermal growth factor receptor,Engineering and stable production of recombinant IgE for cancer immunotherapy and AllergoOncology"
b2be1a2b-eaf7-410d-b37f-3ae7cc7922b7,"X-ray Metrology in Semiconductor Manufacturing ,Prediction of the propagation probability of individual cracks in brittle single crystal materials ,Crack propagation and fracture in silicon wafers under thermal stress,X-ray Diffraction Imaging for Predictive Metrology of Crack Propagation in 450-mm Diameter Silicon Wafers ,The Geometry of Catastrophic Fracture during High Temperature Processing of Silicon ,X-ray Asterism and the Structure of Cracks from Indentations in Silicon"
a1483589-8654-4882-9c20-fd7ea428b399,"Titles: ,A Global Capacity Framework for the public relations and communication management profession,A global capability framework: Reframing public relations for a changing world ,The role of public relations in organizations ,Being capable for the future"
d2ae9358-f1ca-4fdb-9db2-f67e923f0fc2,"Titles,A Good City Has Industry: Audit, Reveal and Promote,Promoting Industry in Brussels,A Good City Has Industry: Methods and Findings for the Old Kent Road,Atelier Brussels—The Productive Metropolis,A Good City Has Everything"
